Time,Temperature
2023-09-16T23:10:51.186705,28.8
2023-09-16T23:25:51.067538,28.7
2023-09-16T23:40:50.956779,28.7
2023-09-16T23:55:50.839753,28.6
2023-09-17T00:10:50.729103,28.6
2023-09-17T00:25:50.620025,28.6
2023-09-17T00:40:50.504622,28.5
2023-09-17T00:55:50.398058,28.5
2023-09-17T01:10:50.282339,28.5
2023-09-17T01:25:50.167930,28.4
2023-09-17T01:40:50.059600,28.4
2023-09-17T01:55:49.934912,28.4
2023-09-17T02:10:49.822100,28.3
2023-09-17T02:25:49.706421,28.3
2023-09-17T02:40:49.588977,28.3
2023-09-17T02:55:49.469444,28.3
2023-09-17T03:10:49.354452,28.2
2023-09-17T03:25:49.236977,28.2
2023-09-17T03:40:49.128463,28.2
2023-09-17T03:55:49.018986,28.1
2023-09-17T04:10:48.912207,28.0
2023-09-17T04:25:48.787272,28.0
2023-09-17T04:40:48.669130,28.0
2023-09-17T04:55:48.555679,28.0
2023-09-17T05:10:48.441854,28.0
2023-09-17T05:25:48.327283,28.0
2023-09-17T05:40:48.206445,28.0
2023-09-17T05:55:48.085255,27.9
2023-09-17T06:10:47.976018,27.9
2023-09-17T06:25:47.858276,27.9
2023-09-17T06:40:47.741546,27.9
2023-09-17T06:55:47.629452,27.9
2023-09-17T07:10:47.511128,27.9
2023-09-17T07:25:47.402927,27.9
2023-09-17T07:40:47.289834,27.8
2023-09-17T07:55:47.171852,27.8
2023-09-17T08:10:47.062492,27.8
2023-09-17T08:25:46.939811,27.8
2023-09-17T08:40:46.822258,27.8
2023-09-17T08:55:46.704739,27.9
2023-09-17T09:10:46.584733,27.9
2023-09-17T09:25:46.467013,27.9
2023-09-17T09:40:46.356729,27.9
2023-09-17T09:55:46.252479,27.9
2023-09-17T10:10:46.130855,28.0
2023-09-17T10:25:46.017067,28.0
2023-09-17T10:40:45.897472,28.0
2023-09-17T10:55:45.792299,28.1
2023-09-17T11:10:45.667851,28.2
2023-09-17T11:25:45.564736,28.3
2023-09-17T11:40:45.451222,28.4
2023-09-17T11:55:45.333267,28.6
2023-09-17T12:10:45.205926,28.7
2023-09-17T12:25:45.093212,28.8
2023-09-17T12:40:44.977693,29.1
2023-09-17T12:55:44.870193,29.4
2023-09-17T13:10:44.749704,29.8
2023-09-17T13:25:44.645438,30.1
2023-09-17T13:40:44.536642,30.5
2023-09-17T13:55:44.417039,30.9
2023-09-17T14:10:44.302549,31.2
2023-09-17T14:25:44.189357,31.4
2023-09-17T14:40:44.068937,31.6
2023-09-17T14:55:43.949573,32.0
2023-09-17T15:10:43.842494,32.2
2023-09-17T15:25:43.726971,32.3
2023-09-17T15:40:43.605811,32.6
2023-09-17T15:55:43.505079,32.7
2023-09-17T16:10:43.384678,32.9
2023-09-17T16:25:43.277965,33.0
2023-09-17T16:40:43.161358,33.0
2023-09-17T16:55:43.050810,33.2
2023-09-17T17:10:42.932675,33.2
2023-09-17T17:25:42.817402,33.3
2023-09-17T17:40:42.704080,33.1
2023-09-17T17:55:42.584974,32.9
2023-09-17T18:10:42.461960,32.7
2023-09-17T18:25:42.358953,32.7
2023-09-17T18:40:42.255004,32.5
2023-09-17T18:55:42.123702,32.4
2023-09-17T19:10:42.004076,32.3
2023-09-17T19:25:41.892298,32.1
2023-09-17T19:40:41.778622,32.0
2023-09-17T19:55:41.654690,31.7
2023-09-17T20:10:41.546468,31.6
2023-09-17T20:25:41.442562,31.4
2023-09-17T20:40:41.323334,31.3
2023-09-17T20:55:41.209402,31.1
2023-09-17T21:10:41.099389,31.0
2023-09-17T21:25:40.985113,30.9
2023-09-17T21:40:40.870659,30.8
2023-09-17T21:55:40.750054,30.6
2023-09-17T22:10:40.637041,30.6
2023-09-17T22:25:40.530639,30.5
2023-09-17T22:40:40.412171,30.4
2023-09-17T22:55:40.306014,30.3
2023-09-17T23:10:40.193024,30.2
2023-09-17T23:25:40.077678,30.2
2023-09-17T23:40:39.966198,30.1
2023-09-17T23:55:39.849508,30.0
2023-09-18T00:10:39.729154,29.9
2023-09-18T00:25:39.621839,29.8
2023-09-18T00:40:39.512579,29.8
2023-09-18T00:55:39.391448,29.8
2023-09-18T01:10:39.283183,29.7
2023-09-18T01:25:39.157052,29.6
2023-09-18T01:40:39.044360,29.5
2023-09-18T01:55:38.940496,29.4
2023-09-18T02:10:38.817259,29.4
2023-09-18T02:25:38.694416,29.3
2023-09-18T02:40:38.598169,29.2
2023-09-18T02:55:38.468983,29.1
2023-09-18T03:10:38.347293,29.1
2023-09-18T03:25:38.227082,29.0
2023-09-18T03:40:38.134934,29.0
2023-09-18T03:55:37.996526,29.0
2023-09-18T04:10:37.881265,28.9
2023-09-18T04:25:37.762326,28.8
